,imdb_id,popularity,budget,revenue,original_title,cast,director,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,release_month_num
7417,tt0431308,1.6470169999999995,30000000,156835339,P.S. I Love You,Hilary Swank|Gerard Butler|Lisa Kudrow|Harry Connick Jr.|Gina Gershon,Richard LaGravenese,job-hopping|irland|shoe seller|letter|dying and death,126,Drama|Romance,Wendy Finerman Productions|Alcon Entertainment|Grosvenor Park Productions,2007-11-15,639,7.0,2007,31550057.478946384,164938798.67266804,November,11
7418,tt0478311,1.640237,30000000,219076518,Knocked Up,Seth Rogen|Katherine Heigl|Leslie Mann|Paul Rudd|Jason Segel,Judd Apatow,alcohol|one-night stand|bed|pregnancy and birth|condom,129,Comedy|Romance|Drama,Universal Pictures|Apatow Productions,2007-06-01,746,6.0,2007,31550057.478946384,230395891.17291442,June,6
7419,tt0481369,1.591827,30000000,77566815,The Number 23,Jim Carrey|Virginia Madsen|Logan Lerman|Danny Huston|Lynn Collins,Joel Schumacher,suicide|based on novel|hotel room|obsession|sadomasochism,101,Thriller|Drama|Mystery,New Line Cinema|Contrafilm|Firm Films,2007-02-23,569,6.2,2007,31550057.478946384,81574582.39029334,February,2
7420,tt1077258,1.588462,0,0,Planet Terror,Rose McGowan|Naveen Andrews|Michael Biehn|Jeff Fahey|Josh Brolin,Robert Rodriguez,loss of child|military base|gas|grindhouse|splatter,105,Horror|Action|Thriller,Dimension Films,2007-04-06,631,6.3,2007,0.0,0.0,April,4
7421,tt0486576,1.552842,130000000,289047763,4: Rise of the Silver Surfer,Ioan Gruffudd|Jessica Alba|Chris Evans|Michael Chiklis|Julian McMahon,Tim Story,fire|helicopter|surfboard|mask|satellite,92,Adventure|Fantasy|Action|Thriller,Ingenious Film Partners|Twentieth Century Fox Film Corporation|1492 Pictures|Dune Entertainment|Constantin Film Produktion,2007-06-13,1611,5.4,2007,136716915.74210098,303982451.227029,June,6
7422,tt0461770,1.4886709999999999,85000000,340487652,Enchanted,Patrick Dempsey|Amy Adams|James Marsden|Timothy Spall|Rachel Covey,Kevin Lima,queen|fairy tale|musical|princess|portal,107,Comedy|Family|Fantasy|Romance,Walt Disney Pictures|Josephson Entertainment|Andalasia Productions|Right Coast Productions,2007-11-20,726,6.6,2007,89391829.52368142,358080166.3823831,November,11
7423,tt0443706,1.4645549999999998,65000000,84785914,Zodiac,Jake Gyllenhaal|Robert Downey Jr.|Mark Ruffalo|Anthony Edwards|Brian Cox,David Fincher,california|san francisco|killing|journalist|newspaper,157,Crime|Drama|Mystery|Thriller,Paramount Pictures|Warner Bros.|Phoenix Pictures,2007-03-02,1042,7.1,2007,68358457.87105049,89166682.00350016,March,3
7424,tt0466766,1.433511,0,0,Drive Thru,Leighton Meester|Nicholas D'Agosto|Melora Hardin|Lola Glaudini|Larry Joe Campbell,Brendan Cowles|Shane Kuhn,fast food restaurant|clown|masked killer|slasher|meat cleaver,83,Comedy|Horror,Lions Gate Films,2007-05-29,14,4.8,2007,0.0,0.0,May,5
7425,tt0496806,1.41435,85000000,311312624,Ocean's Thirteen,George Clooney|Brad Pitt|Matt Damon|Al Pacino|Bernie Mac,Steven Soderbergh,casino|thief|revenge|heist|las vegas nevada,122,Crime|Thriller,Village Roadshow Pictures|Section Eight|Jerry Weintraub Productions|Warner Bros.,2007-06-07,1371,6.4,2007,89391829.52368142,327397706.03738743,June,6
7426,tt0453556,1.3909049999999998,34000000,95608995,TMNT,Chris Evans|Sarah Michelle Gellar|Mako|Kevin Smith|Patrick Stewart,Kevin Munroe,new york|brother brother relationship|journalist|martial arts|crime fighter,90,Comedy|Adventure|Fantasy|Action|Science Fiction,The Weinstein Company|Imagi Animation Studios|Warner Bros.|Mirage Studios|Imagi Production,2007-03-22,214,6.0,2007,35756731.80947257,100548976.25847656,March,3
7427,tt0462538,1.3804319999999999,75000000,527068851,The Simpsons Movie,Dan Castellaneta|Julie Kavner|Nancy Cartwright|Yeardley Smith|Hank Azaria,David Silverman,father-son relationship|lake|springfield|the simpsons|duff beer,87,Animation|Comedy|Family,Gracie Films|Twentieth Century Fox Film Corporation,2007-07-25,1258,6.9,2007,78875143.69736595,554301751.4804076,July,7
7428,tt0472062,1.3747,75000000,119000410,Charlie Wilson's War,Tom Hanks|Philip Seymour Hoffman|Julia Roberts|Amy Adams|Om Puri,Mike Nichols,washington d.c.|alcohol|cia|helicopter|refugee camp,102,Comedy|Drama|History,Universal Pictures|Participant Productions|Playtone Production,2007-12-19,187,6.3,2007,78875143.69736595,125148992.51727286,December,12
7429,tt0463854,1.368087,15000000,64238440,28 Weeks Later,Imogen Poots|Robert Carlyle|Rose Byrne|Jeremy Renner|Harold Perrineau,Juan Carlos Fresnadillo,london|loss of mother|loss of family|mutant|pest,100,Horror|Thriller|Science Fiction,DNA Films|Figment Films|Sociedad General de Cine S.A.|UK Film Council|Fox Atomic,2007-04-26,702,6.3,2007,15775028.739473192,67557549.14526162,April,4
7430,tt0431197,1.352489,70000000,86658558,The Kingdom,Jamie Foxx|Jennifer Garner|Chris Cooper|Jason Bateman|Ali Suliman,Peter Berg,assassination|assassin|terrorist|explosive|fbi,110,Thriller|Action|Drama,Universal Pictures|Forward Pass|Relativity Media|FilmWorks|MDBF Zweite Filmgesellschaft,2007-08-22,307,6.4,2007,73616800.78420822,91136082.86475363,August,8
7431,tt0758730,1.323511,40000000,41797066,Aliens vs Predator: Requiem,Steven Pasquale|Reiko Aylesworth|John Ortiz|Ariel Gade|Sam Trammell,Colin Strause|Greg Strause,predator|national guard|hybrid|alien|morgue,94,Fantasy|Action|Science Fiction|Thriller|Horror,Twentieth Century Fox Film Corporation|Dune Entertainment|Davis Entertainment|Brandywine Productions,2007-12-25,423,4.9,2007,42066743.30526184,43956661.15837719,December,12
7432,tt0448134,1.318019,50000000,32017803,Sunshine,Cillian Murphy|Rose Byrne|Chris Evans|Michelle Yeoh|Cliff Curtis,Danny Boyle,saving the world|bomb|sun|space marine|sunlight,107,Science Fiction|Thriller,DNA Films|Ingenious Film Partners|UK Film Council|Moving Picture Company (MPC),2007-04-05,654,6.8,2007,52583429.1315773,33672117.49998607,April,4
7433,tt0453451,1.31484,25000000,229736344,Mr. Bean's Holiday,Rowan Atkinson|Max Baldry|Emma de Caunes|Willem Dafoe|Karel Roden,Steve Bendelack,holiday|france|film director|chaos|clumsy fellow,90,Family|Comedy,Tiger Aspect Productions|Working Title Films,2007-03-22,368,6.1,2007,26291714.56578865,241606495.2734333,March,3
7434,tt0780571,1.30813,20000000,41637263,Mr. Brooks,Kevin Costner|Demi Moore|Dane Cook|William Hurt|Marg Helgenberger,Bruce A. Evans,,120,Drama|Crime|Mystery|Thriller,Tig Productions|Eden Rock Media|Element Films|Relativity Media,2007-06-01,266,6.7,2007,21033371.65263092,43788601.36386692,June,6
7435,tt0389722,1.285301,30000000,75505973,30 Days of Night,Josh Hartnett|Melissa George|Ben Foster|Danny Huston|Mark Boone Junior,David Slade,sunrise|winter|vampire|marriage crisis|alaska,113,Horror|Thriller,Columbia Pictures|Dark Horse Entertainment|Ghost House Pictures|HorrorFlix,2007-10-17,382,6.1,2007,31550057.478946384,79407259.60512578,October,10
7436,tt0385752,1.269498,180000000,372234864,The Golden Compass,Nicole Kidman|Daniel Craig|Dakota Blue Richards|Eva Green|Sam Elliott,Chris Weitz,england|compass|experiment|lordship|uncle,113,Adventure|Fantasy,New Line Cinema|Ingenious Film Partners|Depth of Field|Scholastic Productions,2007-12-04,740,5.7,2007,189300344.87367833,391467711.8289263,December,12
7437,tt0907657,1.254438,160000,20710513,Once,Glen Hansard|Markéta Irglová|Hugh Walsh|Gerard Hendrick|Alaistair Foley,John Carney,rock and roll|pop|irland|music style|love of one's life,85,Drama|Music|Romance,Summit Entertainment|Samson Films|RTE,2007-03-23,305,7.3,2007,168266.97322104734,21780595.852282207,March,3
7438,tt0488120,1.219374,0,39000000,Fracture,Anthony Hopkins|Ryan Gosling|David Strathairn|Embeth Davidtz|Billy Burke,Gregory Hoblit,perfect crime|planned murder|prosecution|suspect|crime,113,Thriller,New Line Cinema|Castle Rock Entertainment|Weinstock Productions|M7 Filmproduktion,2007-04-20,458,7.1,2007,0.0,41015074.7226303,April,4
7439,tt0411061,1.210966,30000000,16930884,88 Minutes,Al Pacino|Alicia Witt|Leelee Sobieski|Amy Brenneman|William Forsythe,Jon Avnet,fbi|professor|ladies' man|medical examiner|serial killer,108,Crime|Mystery|Thriller,TriStar Pictures|Nu Image Entertainment|Brightlight Pictures,2007-02-14,164,5.6,2007,31550057.478946384,17805678.778979126,February,2
7440,tt0476964,1.196636,70000000,69766619,The Brave One,Jodie Foster|Terrence Howard|Nicky Katt|Naveen Andrews|Mary Steenburgen,Neil Jordan,metropolis|bravery|urban life,122,Crime|Drama|Thriller,Village Roadshow Pictures|Silver Pictures|Warner Bros.,2007-09-14,115,6.3,2007,73616800.78420822,73371361.3187251,September,9
7441,tt0486822,1.180341,20000000,117760134,Disturbia,Shia LaBeouf|Sarah Roemer|Carrie-Anne Moss|David Morse|Aaron Yoo,D.J. Caruso,young people|kidnapping and murder,105,Thriller|Drama|Mystery,"Paramount Pictures|DreamWorks SKG|Cold Spring Pictures|Montecito Picture Company, The",2007-04-12,549,6.6,2007,21033371.65263092,123844633.21428092,April,4
7442,tt0891527,1.156092,35000000,63215872,Lions for Lambs,Robert Redford|Meryl Streep|Tom Cruise|Michael Peña|Andrew Garfield,Robert Redford,journalist|terrorist|war against terror|externally controlled action|manipulation,92,Action|Adventure|Drama|History,Cruise/Wagner Productions|United Artists|Wildwood Enterprises|Andell Entertainment|Metro-Goldwyn-Mayer (MGM),2007-10-22,119,5.7,2007,36808400.39210411,66482146.50605724,October,10
7443,tt0381849,1.1503889999999999,55000000,70016220,3:10 to Yuma,Russell Crowe|Christian Bale|Logan Lerman|Dallas Roberts|Peter Fonda,James Mangold,saloon|hero|liberation of prisoners|transport of prisoners|wilderness,122,Western,Tree Line Films|Lionsgate|Relativity Media|Yuma,2007-09-06,762,6.8,2007,57841772.04473504,73633858.8486185,September,9
7444,tt0426931,1.145815,25000000,66122026,August Rush,Freddie Highmore|Keri Russell|Jonathan Rhys Meyers|Terrence Howard|Robin Williams,Kirsten Sheridan,date|loss of son|love at first sight|child labour|guitar,114,Drama,Warner Bros.|CJ Entertainment|Southpaw Entertainment,2007-11-21,495,6.9,2007,26291714.56578865,69538457.36414623,November,11
7445,tt0211933,1.142781,86000000,14373825,Awake,Hayden Christensen|Jessica Alba|Terrence Howard|Lena Olin|Charlie Hewson,Joby Harold,,84,Thriller|Crime|Mystery,The Weinstein Company|Open City Films|GreeneStreet Films,2007-11-28,229,6.3,2007,90443498.10631296,15116500.164743885,November,11
7446,tt0499556,1.13351,25000000,40452643,War,Jet Li|Jason Statham|John Lone|Devon Aoki|Luis Guzmán,Philip G. Atwell,fbi|revenge|fbi agent,103,Action|Thriller|Crime,Mosaic Media Group|Current Entertainment|Lionsgate|Fierce Entertainment|Province of British Columbia Production Services Tax Credit,2007-08-24,251,5.9,2007,26291714.56578865,42542773.72750993,August,8
7447,tt1179904,1.120442,15000,193355800,Paranormal Activity,Katie Featherston|Micah Sloat|Mark Fredrichs|Amber Armstrong|Ashley Palmer,Oren Peli,haunting|psychic|entity|demonic possession|found footage,86,Horror|Mystery,Blumhouse Productions|Solana Films,2007-09-14,714,6.1,2007,15775.028739473191,203346220.1295887,September,9
7448,tt0413099,1.109374,175000000,173000000,Evan Almighty,Steve Carell|Lauren Graham|John Goodman|Jimmy Bennett|John Michael Higgins,Tom Shadyac,father-son relationship|daily life|married couple|support|arche noah,96,Fantasy|Comedy|Family,Columbia Pictures|Universal Pictures|Spyglass Entertainment|Shady Acres Entertainment|Original Film,2007-06-09,683,5.2,2007,184042001.96052057,181938664.79525748,June,6
7449,tt0762107,1.09781,85000000,186072214,I Now Pronounce You Chuck & Larry,Adam Sandler|Kevin James|Jessica Biel|Dan Aykroyd|Ving Rhames,Dennis Dugan,coming out|firemen|singles|pretend relationship,115,Comedy|Romance,Universal Pictures|Happy Madison Productions,2007-07-12,368,5.9,2007,89391829.52368142,195686301.5644937,July,7
7450,tt0435705,1.0681260000000001,70000000,18211013,Next,Nicolas Cage|Julianne Moore|Jessica Biel|Thomas Kretschmann|Tory Kittles,Lee Tamahori,fortune teller|duringcreditsstinger,96,Action|Science Fiction|Thriller,Paramount Pictures|Virtual Studios|Revolution Studios|Saturn Films|Broken Road Productions,2007-04-24,499,5.9,2007,73616800.78420822,19151950.22999466,April,4
7451,tt0465940,1.0592290000000002,8000000,0,Cinderella III: A Twist in Time,Jennifer Hale|Susanne Blakeslee|Tress MacNeille|Christopher Daniel Barnes|Andre Stojka,Frank Nissen,musical,70,Animation|Romance|Family|Fantasy,DisneyToon Studios,2007-02-06,143,6.0,2007,8413348.661052369,0.0,February,2
7452,tt0477071,1.0528309999999999,20000000,84146832,Premonition,Sandra Bullock|Julian McMahon|Courtney Taylor Burness|Nia Long|Shyann McClure,Mennan Yapo,deja vu|dying and death|time travel|loss of husband|car crash,110,Fantasy|Drama|Mystery,TriStar Pictures|Hyde Park Films|Offspring Entertainment,2007-02-08,213,5.9,2007,21033371.65263092,88494579.54237482,February,2
7453,tt0401997,1.0522719999999999,0,33231264,Breach,Chris Cooper|Ryan Phillippe|Laura Linney|Dennis Haysbert|Caroline Dhavernas,Billy Ray,spy|loyalty|headquarter|blow the cover|girlfriend,110,Drama|Thriller|Crime|History,Universal Pictures|Sidney Kimmel Entertainment|Intermedia Films|Outlaw Productions,2007-02-12,75,5.9,2007,0.0,34948276.30993472,February,2
7454,tt0890870,1.049862,10000000,139352633,Saw IV,Tobin Bell|Scott Patterson|Costas Mandylor|Betsy Russell|Lyriq Bent,Darren Lynn Bousman,ice|victim|pain|games|psychopath,93,Horror|Thriller|Crime,Lions Gate Films|Twisted Pictures,2007-10-25,469,5.8,2007,10516685.82631546,146552786.033084,October,10
7455,tt0486583,1.0310110000000001,100000000,97838349,Fred Claus,Vince Vaughn|Paul Giamatti|John Michael Higgins|Miranda Richardson|Rachel Weisz,David Dobkin,holiday|brother brother relationship|elves|santa claus|sleigh,116,Action|Comedy|Drama,Silver Pictures|Warner Bros.|Jessie Nelson Productions|David Dobkin Productions,2007-11-03,115,5.5,2007,105166858.2631546,102893517.81984057,November,11
7456,tt0422774,1.02603,0,0,Are We Done Yet?,John C. McGinley|Ice Cube|Nia Long|Aleisha Allen|Philip Bolden,Steve Carr,house|moving in|renovation,92,Comedy|Family|Drama,Revolution Studios|Cube Vision|RKO Pictures|Revolution Dream Productions,2007-04-04,90,5.2,2007,0.0,0.0,April,4
7457,tt0427327,1.019152,50000000,90450008,Hairspray,John Travolta|Michelle Pfeiffer|Christopher Walken|Amanda Bynes|James Marsden,Adam Shankman,races|dream|dance|television|tv show,117,Comedy|Music|Romance,New Line Cinema,2007-07-13,395,6.4,2007,52583429.1315773,95123431.71237199,July,7
7458,tt0800069,1.017441,15000000,0,The Hills Have Eyes II,Michael Bailey Smith|Archie Kao|Jay Acovone|Jeff Kober|Philip Pavel,Martin Weisz,new mexico|mutant|assault|survival,89,Horror|Thriller,Dune Entertainment|Craven-Maddalena Films|Fox Atomic,2007-03-22,178,5.1,2007,15775028.739473192,0.0,March,3
7459,tt0810900,0.9963290000000001,0,7000000,High School Musical 2,Zac Efron|Vanessa Hudgens|Ashley Tisdale|Lucas Grabeel|Corbin Bleu,Kenny Ortega,musical|music|summer|teenager|summer job,104,Comedy|Drama|Family|Music,Disney Channel,2007-08-17,448,6.0,2007,0.0,7361680.0784208225,August,8
7460,tt0465602,0.993908,39000000,26820641,Shoot 'Em Up,Clive Owen|Monica Bellucci|Paul Giamatti|Stephen McHattie|Greg Bryk,Michael Davis,prostitute|baby|new love|hero|ball,86,Action|Thriller|Comedy|Crime,New Line Cinema|Angry Films,2007-07-26,322,6.2,2007,41015074.7226303,28206425.50573953,July,7
7461,tt0765443,0.992072,51500000,55112356,Eastern Promises,Naomi Watts|Viggo Mortensen|Vincent Cassel|Armin Mueller-Stahl|Sinéad Cusack,David Cronenberg,london|father-son relationship|prostitute|tradition|refugee,100,Thriller|Crime|Mystery,BBC Films|Serendipity Point Films|Téléfilm Canada|Astral Media|Scion Films,2007-09-14,423,7.0,2007,54160932.00552462,57959933.32000519,September,9
7462,tt0442933,0.969354,70000000,195735876,Beowulf,Ray Winstone|Angelina Jolie|Anthony Hopkins|Robin Wright|John Malkovich,Robert Zemeckis,denmark|nordic mythology|lie|pride and vanity|folk hero,115,Animation|Fantasy,Paramount Pictures|Shangri-La Entertainment|ImageMovers|Paramount Animation,2007-11-05,505,5.4,2007,73616800.78420822,205849271.28306407,November,11
7463,tt0481141,0.9473530000000001,28000000,92601050,No Reservations,Catherine Zeta-Jones|Aaron Eckhart|Abigail Breslin|Patricia Clarkson|Jenny Wade,Scott Hicks,italy|competition|loss of mother|loss of sister|new love,104,Comedy,Village Roadshow Pictures|Castle Rock Entertainment|Warner Bros.|Storefront Pictures|WV Films III,2007-07-25,202,6.0,2007,29446720.31368329,97385615.00369292,July,7
7464,tt0974959,0.9460649999999999,0,0,American Pie Presents: Beta House,John White|Steve Talley|Christopher McDonald|Eugene Levy|Jake Siegel,Andrew Waller,sex|college|fraternity|young adult,88,Comedy,Universal Pictures|Rogue Pictures,2007-12-10,285,5.4,2007,0.0,0.0,December,12
7465,tt0408839,0.9246549999999999,60000000,127766650,The Heartbreak Kid,Ben Stiller|Malin Åkerman|Michelle Monaghan|Jerry Stiller|Rob Corddry,Bobby Farrelly|Peter Farrelly,date|flirt|dance|honeymoon|dream girl,116,Comedy,Conundrum Entertainment|Davis Entertainment|DreamWorks Pictures|Radar Pictures,2007-10-05,215,5.6,2007,63100114.95789277,134368171.71308082,October,10
7466,tt0423294,0.919967,85000000,149044513,Surf's Up,Shia LaBeouf|Jeff Bridges|Zooey Deschanel|Jon Heder|James Woods,Ash Brannon|Chris Buck,sea|world cup|surfer|wave|surfboard,85,Animation|Comedy|Family,Sony Pictures Animation,2007-06-08,374,5.9,2007,89391829.52368142,156745431.73571903,June,6
7467,tt0450385,0.917818,25000000,94679598,1408,John Cusack|Samuel L. Jackson|Mary McCormack|Jasmine Jessica Anthony|Tony Shalhoub,Mikael Håfström,suicide|new york|hotel|fire|hotel room,104,Horror|Thriller,Dimension Films,2007-07-12,746,6.4,2007,26291714.56578865,99571558.63278456,July,7
7468,tt0465494,0.9155139999999999,24000000,99965753,Hitman,Timothy Olyphant|Dougray Scott|Olga Kurylenko|Robert Knepper|Ulrich Thomsen,Xavier Gens,assassin|secret identity|intelligence|union of soviet socialist republics|russia,89,Action|Crime|Drama|Thriller,Twentieth Century Fox Film Corporation|Dune Entertainment|Anka Film|EuropaCorp|Daybreak Productions,2007-11-21,615,5.9,2007,25240045.983157106,105130841.76920524,November,11
7469,tt0492956,0.911592,22000000,147880543,The Game Plan,Dwayne Johnson|Madison Pettis|Kyra Sedgwick|Roselyn Sánchez|Morris Chestnut,Andy Fickman,american football|bachelor|sports team|sport|aerobics,110,Comedy|Family,Walt Disney Pictures|Mayhem Pictures|Monkey Dance Productions,2007-09-28,248,6.0,2007,23136708.81789401,155521321.0555934,September,9
7470,tt0486946,0.907749,0,253625427,Wild Hogs,Tim Allen|John Travolta|Martin Lawrence|William H. Macy|Ray Liotta,Walt Becker,politically incorrect|motorcycle gang|biker film|awkwardness|gay joke,100,Action|Adventure|Comedy,Wild Hogs Productions|Touchstone Pictures,2007-03-02,361,5.6,2007,0.0,266729893.33241063,March,3
7471,tt0462322,0.9069379999999999,67000000,25037897,Grindhouse,Kurt Russell|Zoë Bell|Rosario Dawson|Vanessa Ferlito|Sydney Tamiia Poitier,Robert Rodriguez|Eli Roth|Quentin Tarantino|Edgar Wright|Rob Zombie|Jason Eisener,exploitation|slasher|zombies|killer,191,Thriller|Action|Horror,"Big Talk Productions|Yer Dead Productions|Weinstein Company, The|Dimension Films|Troublemaker Studios",2007-04-06,197,6.5,2007,70461795.0363136,26331569.65006464,April,4
7472,tt0425413,0.9060389999999999,10000000,33000000,Run Fatboy Run,Simon Pegg|Thandie Newton|Hank Azaria|Dylan Moran|Harish Patel,David Schwimmer,father-son relationship|new love|fiancé|training|rent,100,Comedy|Romance,Entertainment Films|Material Entertainment|Beech Hill Films,2007-09-06,117,6.2,2007,10516685.82631546,34705063.22684102,September,9
7473,tt0425430,0.890977,16000000,1109660,The Messengers,Kristen Stewart|Dylan McDermott|Penelope Ann Miller|John Corbett|William B. Davis,Danny Pang|Oxide Pang Chun,kitchen|north dakota|little boy|rural setting|moving,90,Thriller|Drama|Horror,Columbia Pictures|Ghost House Pictures|Mandate Pictures|Blue Star Pictures|Screen Gems,2007-02-02,114,5.6,2007,16826697.322104733,1166994.5594029215,February,2
7474,tt0418279,0.8905569999999999,150000000,709709780,Transformers,Shia LaBeouf|Josh Duhamel|Megan Fox|Rachael Taylor|Tyrese Gibson,Michael Bay,destroy|transformation|alien|based on toy|transformers,144,Adventure|Science Fiction|Action,Paramount Pictures|DreamWorks SKG|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes,2007-06-27,2752,6.6,2007,157750287.3947319,746379478.4123464,June,6
7475,tt0825232,0.881034,45000000,175372502,The Bucket List,Jack Nicholson|Morgan Freeman|Sean Hayes|Beverly Todd|Rob Morrow,Rob Reiner,africa|brain tumor|wife husband relationship|casual meeting|pyramid,97,Comedy|Drama|Adventure,Warner Bros.|Storyline Entertainment|Two Ton Films|Zadan / Meron Productions,2007-12-25,679,6.9,2007,47325086.21841957,184433750.610888,December,12
7476,tt0498353,0.8748870000000001,10200000,35619521,Hostel: Part II,Lauren German|Bijou Phillips|Heather Matarazzo|Richard Burgi|Roger Bart,Eli Roth,prague|bratislava|castration|ladies' man|student,93,Horror,Lions Gate Films|Next Entertainment|Screen Gems,2007-06-08,203,5.6,2007,10727019.54284177,37459931.16408459,June,6
7477,tt0841044,0.8380340000000001,0,19776159,2 Days in Paris,Julie Delpy|Adam Goldberg|Daniel Brühl|Adan Jodorowsky|Alexandre Nahon,Julie Delpy,paris|venice|taxi|italo-american|photographer,96,Comedy|Romance,3L Filmproduktion GmbH|Polaris Film Productions & Finance|Tempête Sous Un Crâne Productions|Focus Films,2007-02-09,56,6.4,2007,0.0,20797965.10542609,February,2
7478,tt0445934,0.8295530000000001,53000000,0,Blades of Glory,Will Ferrell|Jon Heder|Will Arnett|Amy Poehler|Jenna Fischer,Josh Gordon|Will Speck,competition|olympic games|sport|rival|ice skating,93,Action|Comedy|Drama,DreamWorks,2007-03-30,346,5.9,2007,55738434.87947194,0.0,March,3
7479,tt0455960,0.8276950000000001,10000000,25399945,The Hitcher,Sean Bean|Sophia Bush|Zachary Knighton|Neal McDonough|Kyle Davis,Dave Meyers,hitchhiker|series of murders|road movie,84,Action|Horror|Crime,Intrepid Pictures|Focus Films|Platinum Dunes,2007-01-19,124,5.4,2007,10516685.82631546,26712324.157069225,January,1
7480,tt0830558,0.8236469999999999,0,0,The Girl Next Door,Blythe Auffarth|Daniel Manche|Blanche Baker|Grant Show|Graham Patrick Martin,Gregory Wilson,terror|rape|suffering|victim|pain,91,Thriller|Crime|Drama|Horror,Modernciné|Modern Girl Productions,2007-07-19,116,6.4,2007,0.0,0.0,July,7
7481,tt0804555,0.822839,4000000,0,Wrong Turn 2: Dead End,Erica Leerhsen|Henry Rollins|Texas Battle|Daniella Alonso|Steve Braun,Joe Lynch,west virginia|woods|reality show|cannibal,96,Horror|Thriller,Twentieth Century Fox Film Corporation|Summit Entertainment|Constantin Film.,2007-08-25,128,5.3,2007,4206674.330526183,0.0,August,8
7482,tt0897361,0.811539,12000000,9620399,I Know Who Killed Me,Lindsay Lohan|Julia Ormond|Neal McDonough|Brian Geraghty|Spencer Garrett,Chris Sivertson,sadistic|seduction|college|striptease|sadism,105,Crime|Horror|Mystery|Thriller,TriStar Pictures|360 Pictures,2007-07-27,44,3.8,2007,12620022.991578553,10117471.380679945,July,7
7483,tt0373883,0.809646,15000000,80253908,Halloween,Malcolm McDowell|Brad Dourif|Daeg Faerch|Tyler Mane|Scout Taylor-Compton,Rob Zombie,mask|babysitter|sadism|psychopath|escape,109,Horror,Dimension Films|Spectacle Entertainment Group|Nightfall Productions,2007-08-31,241,5.8,2007,15775028.739473192,84400513.67700249,August,8
7484,tt0416508,0.7944,16500000,37311672,Becoming Jane,Anne Hathaway|James McAvoy|Julie Walters|James Cromwell|Maggie Smith,Julian Jarrold,england|judge|irland|new love|empowerment,120,Drama|Romance,Ecosse Films|2 Entertain|Bueprint Pictures,2007-03-02,175,6.9,2007,17352531.61342051,39239513.207853146,March,3
7485,tt0888817,0.779254,0,0,Family Guy Presents: Blue Harvest,Seth MacFarlane|Alex Borstein|Seth Green|Mila Kunis|Mike Henry,Dominic Polcino,,48,Animation,20th Century Fox Television|Fuzzy Door Productions|Fox Television Animation,2007-09-23,67,7.3,2007,0.0,0.0,September,9
7486,tt0808279,0.773934,15000000,7938872,Funny Games,Naomi Watts|Tim Roth|Michael Pitt|Brady Corbet|Devon Gearhart,Michael Haneke,brother brother relationship|boat|psychopath|vacation|murder,112,Horror|Thriller|Crime,Halcyon Pictures|Kinematograf Wien,2007-10-20,240,6.2,2007,15775028.739473192,8349062.263933267,October,10
7487,tt0460780,0.761612,60000000,0,In the Name of the King: A Dungeon Siege Tale,Jason Statham|John Rhys-Davies|Ray Liotta|Leelee Sobieski|Burt Reynolds,Uwe Boll,fictional place|monster|loss of family|new love|hero,127,Adventure|Fantasy|Action|Drama,Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions,2007-11-29,135,4.2,2007,63100114.95789277,0.0,November,11
7488,tt0414055,0.756472,25000000,74237563,Elizabeth: The Golden Age,Cate Blanchett|Clive Owen|Geoffrey Rush|Laurence Fox|Tom Hollander,Shekhar Kapur,england|assassination|spain|virgin|colony,114,Drama|History|Romance,Universal Pictures|StudioCanal|Working Title Films,2007-09-09,149,6.4,2007,26291714.56578865,78073312.65823011,September,9
7489,tt0844794,0.743027,0,0,Northanger Abbey,Geraldine James|Felicity Jones|J. J. Feild|Carey Mulligan|Sylvestra Le Touzel,Jon Jones,jane austen,93,Drama|Romance,WGBH|Granada Television|Irish Film Industry|ITV Productions,2007-03-25,37,6.9,2007,0.0,0.0,March,3
7490,tt0800027,0.729174,0,5741608,Feast of Love,Morgan Freeman|Greg Kinnear|Radha Mitchell|Billy Burke|Selma Blair,Robert Benton,dancing|sex|adultery|fortune teller|based on novel,101,Comedy|Drama|Romance,Lakeshore Entertainment|Revelations Entertainment|Greenestreet Films,2007-09-28,26,5.8,2007,0.0,6038268.747385946,September,9
7491,tt0427392,0.726521,80000000,15071514,The Invasion,Nicole Kidman|Daniel Craig|Jeremy Northam|Jeffrey Wright|Jackson Bond,Oliver Hirschbiegel|James McTeigue,news report|text messaging|siren|contamination,99,Science Fiction|Thriller,Village Roadshow Pictures|Vertigo Entertainment|Silver Pictures|Warner Bros.,2007-08-17,156,5.4,2007,84133486.61052369,15850237.766491504,August,8
7492,tt0457419,0.704024,0,69474661,Mr. Magorium's Wonder Emporium,Dustin Hoffman|Natalie Portman|Jason Bateman|Zach Mills|Jonathan Potts,Zach Helm,magic|fantasy|darkness|toy|sell,93,Comedy,Mandate Pictures|FilmColony|Walden Media|Ontario Media Development Corporation (OMDC)|Gang of Two Productions,2007-11-14,185,5.9,2007,0.0,73064318.26267715,November,11
7493,tt0455805,0.690719,0,0,Then She Found Me,Helen Hunt|Bette Midler|Colin Firth|Matthew Broderick|Ben Shenkman,Helen Hunt,woman director,100,Comedy|Drama|Romance,Killer Films,2007-09-07,23,5.2,2007,0.0,0.0,September,9
